date,cpi_index,iip_index,iip_growth_rate,forex_reserves_usd_mn,usdinr_rate,cpi_yoy_inflation,z_cpi_inflation,z_iip_growth,z_forex,z_usdinr,risk_cpi,risk_iip,risk_forex,risk_usdinr,slowdown_risk_index,components_available
2022-02-01,,131.4,1.2,,74.91742553710938,,,0.12808348036419206,,0.8946319728743072,,-0.12808348036419206,,0.8946319728743072,0.38327424625505757,2
2022-03-01,167.7,148.8,2.2,607309.13,76.17483056109884,6.951530612244894,1.0802643518390096,0.19754534976330973,0.9242759618686059,1.4379982154351711,1.0802643518390096,-0.19754534976330973,-0.9242759618686059,1.4379982154351711,0.34911031391056624,4
2022-04-01,170.1,134.5,6.7,596673.03,76.16621798560733,7.794676806083634,1.567692767667891,0.49741457690595287,0.7372950515939551,1.377024203285177,1.567692767667891,-0.49741457690595287,-0.7372950515939551,1.377024203285177,0.42750183561328997,4
2022-05-01,171.7,137.8,19.7,603203.08,77.25382267345081,7.044887780548614,0.9875500144782363,1.3214102182873821,0.7680078960710958,1.8240471403804597,0.9875500144782363,-1.3214102182873821,-0.7680078960710958,1.8240471403804597,0.18054476012505455,4
2022-06-01,172.6,138.3,12.6,589154.57,78.02294020219283,7.005579665220085,0.9093958529409737,0.8189801431248421,0.5303361583554985,2.0912119504902726,0.9093958529409737,-0.8189801431248421,-0.5303361583554985,2.0912119504902726,0.41282287548772645,4
2022-07-01,173.4,134.4,2.2,574251.62,79.55732908703033,6.707692307692303,0.6347220373493061,0.13891973040808006,0.2702461075799218,2.6821716624182272,0.6347220373493061,-0.13891973040808006,-0.2702461075799218,2.6821716624182272,0.7269319654448829,4
2022-08-01,174.3,131.5,-0.7,560377.59,79.5099566915761,6.998158379373853,0.8392647432768534,-0.05372621296544314,0.003261581555860134,2.3973013175459807,0.8392647432768534,0.05372621296544314,-0.003261581555860134,2.3973013175459807,0.8217576730581043,4
2022-09-01,175.3,133.8,3.3,532663.72,80.16898623379794,7.414215686274517,1.1583440506095302,0.19547300391800568,-0.5161067509266561,2.4256835634766927,1.1583440506095302,-0.19547300391800568,0.5161067509266561,2.4256835634766927,0.9761653402737183,4
2022-10-01,176.7,129.5,-4.1,534022.04,82.26640937441871,6.767371601208461,0.501673020464627,-0.2984750330864475,-0.58207827628482,2.894894082115371,0.501673020464627,0.2984750330864475,0.58207827628482,2.894894082115371,1.0692801029878163,4
2022-11-01,176.5,137.7,7.6,553169.65,81.67268128828569,5.87882423515298,-0.3751143861473889,0.46376810936531315,-0.3244119687155393,2.3912697944732773,-0.3751143861473889,-0.46376810936531315,0.3244119687155393,2.3912697944732773,0.4691998169190286,4
2022-12-01,175.7,145.9,5.1,562720.56,82.41765941273083,5.7160048134777375,-0.48893933879257107,0.2896519171221904,-0.22415210207938394,2.4066066804511332,-0.48893933879257107,-0.2896519171221904,0.22415210207938394,2.4066066804511332,0.46304188165393895,4
2023-01-01,,147.4,5.8,,81.8011360168457,,,0.3284978604841941,,2.0267097527872675,,-0.3284978604841941,,2.0267097527872675,0.8491059461515367,2
2023-02-01,,139.3,6.0,,82.55955429077149,,,0.33998389730104517,,2.1022357899016035,,-0.33998389730104517,,2.1022357899016035,0.8811259463002792,2
2023-03-01,177.2,151.7,1.9,578449.15,82.28949107294497,5.66487775790101,-0.5324997058523401,0.03256687297294949,0.04233580370728613,1.8501113160756018,-0.5324997058523401,-0.03256687297294949,-0.04233580370728613,1.8501113160756018,0.3106772333857565,4
2023-04-01,178.1,140.7,4.6,590097.26,81.98350067138672,4.7031158142269325,-1.3795753707594811,0.13159465904766665,0.24924577962034375,1.6381274568780624,-1.3795753707594811,-0.13159465904766665,-0.24924577962034375,1.6381274568780624,-0.03057208813735729,4
2023-05-01,179.1,145.6,5.7,590716.5,82.27345209536345,4.309842748980786,-1.618643609573023,0.16128801108933258,0.2008906957273123,1.6078272780784857,-1.618643609573023,-0.16128801108933258,-0.2008906957273123,1.6078272780784857,-0.09324875957779555,4
